neighborhood,month_start,make,model,stolen_count
Irvington,2026-01-01,Toyota,Toyota 4-Runner,1
Irvington,2026-01-01,Honda,"Honda Civic, CRX, Del Sol",1
Irvington,2026-02-01,GMC,GMC Sierra,1
Irvington,2026-03-01,Hyundai,Hyundai Elantra,2
Irvington,2026-03-01,GMC,GMC Canyon,1
Irvington,2026-03-01,Hyundai,Hyundai Tucson,1
Irvington,2026-03-01,Chevrolet,Chevrolet Silverado,1
Irvington,2026-04-01,Lexus,Lexus RX300,1
Kenton,2026-01-01,Kia Motors Corp,Kia Motors Corp Sorrento,1
Kenton,2026-01-01,Jeep,Jeep Cherokee,1
Kenton,2026-01-01,GMC,GMC Yukon,1
Kenton,2026-01-01,Honda,"Honda Civic, CRX, Del Sol",1
Kenton,2026-01-01,SYM USA/Sanyang Motorcycle,SYM USA/Sanyang Motorcycle Motorcycle,1
Kenton,2026-01-01,Toyota,Toyota T-100,1
Kenton,2026-01-01,Chevrolet,Chevrolet Tahoe,1
Kenton,2026-01-01,Subaru,Subaru Forester,1
Kenton,2026-01-01,Subaru,"Subaru Legacy, Legacy Outback",1
Kenton,2026-02-01,Kia Motors Corp,Kia Motors Corp Sportage,1
Kenton,2026-02-01,Chevrolet,Chevrolet GMT,1
Kenton,2026-02-01,Honda,"Honda Civic, CRX, Del Sol",1
Kenton,2026-02-01,Hyundai,Hyundai Sonata,1
Kenton,2026-02-01,Nissan,Nissan Frontier,1
Kenton,2026-03-01,Ford,Ford Ranger,1
Kenton,2026-03-01,Ford,Ford Econoline E250,1
Kenton,2026-03-01,Harley Davidson,Harley Davidson Motorcycle,1
Kenton,2026-03-01,Kia Motors Corp,Kia Motors Corp Soul,1
Kenton,2026-04-01,Honda,"Honda Accord, Accord Crosstour",1
Kenton,2026-04-01,Ford,Ford F350,1
Kenton,2026-04-01,Ford,Ford Escape,1
Kerns,2026-01-01,Scion,Scion XD,1
Kerns,2026-01-01,Kia Motors Corp,"Kia Motors Corp Forte, Forte Koup",1
Kerns,2026-01-01,Toyota,Toyota 4-Runner,1
Kerns,2026-01-01,Toyota,Toyota Tacoma,1
Kerns,2026-01-01,Toyota,Toyota SR5,1
Kerns,2026-01-01,Hyundai,Hyundai Elantra,1
Kerns,2026-01-01,Subaru,"Subaru Legacy, Legacy Outback",1
Kerns,2026-02-01,Hyundai,Hyundai Elantra,2
Kerns,2026-02-01,Honda,Honda CRV,1
Kerns,2026-02-01,GMC,GMC Canyon,1
Kerns,2026-02-01,Genesis Motors,Genesis Motors G70,1
Kerns,2026-02-01,Suzuki,Suzuki Motorcycle,1
Kerns,2026-02-01,Kia Motors Corp,Kia Motors Corp Spectra,1
Kerns,2026-02-01,Ford,Ford Bronco Models,1
Kerns,2026-02-01,Scion,Scion XB,1
Kerns,2026-02-01,Toyota,Toyota RAV4,1
Kerns,2026-03-01,Hyundai,Hyundai Sonata,1
Kerns,2026-03-01,Kia Motors Corp,Kia Motors Corp Sportage,1
Kerns,2026-03-01,Toyota,Toyota SR5,1
Kerns,2026-03-01,Honda,"Honda Civic, CRX, Del Sol",1
Kerns,2026-03-01,Subaru,"Subaru Impreza, Impreza Outback",1
Kerns,2026-03-01,Mazda,Mazda MX6,1
Kerns,2026-04-01,Subaru,"Subaru Impreza, Impreza Outback",1
Kerns,2026-04-01,Volkswagen,Volkswagen Jetta,1
Kerns,2026-04-01,Subaru,Subaru Loyale,1
Kerns,2026-04-01,Ford,Ford F250,1
Kerns,2026-04-01,Toyota,Toyota Tundra,1
Kerns,2026-04-01,Honda,Honda FIT,1
King,2026-01-01,Dodge,Dodge Dakota,2
King,2026-01-01,Hyundai,Hyundai Sonata,1
King,2026-01-01,Acura,Acura CL Series,1
King,2026-01-01,Honda,"Honda Civic, CRX, Del Sol",1
King,2026-01-01,Nissan,Nissan Murano,1
King,2026-02-01,Kia Motors Corp,Kia Motors Corp Sorrento,1
King,2026-02-01,Chevrolet,Chevrolet GMT,1
King,2026-03-01,Honda,Honda Odyssey,1
King,2026-03-01,Hyundai,Hyundai Tucson,1
King,2026-03-01,Mercedes-Benz,Mercedes-Benz 300 Series,1
King,2026-03-01,Chevrolet,Chevrolet Suburban,1
King,2026-03-01,GMC,GMC Canyon,1
King,2026-04-01,Kia Motors Corp,Kia Motors Corp Sportage,1
King,2026-04-01,Subaru,Subaru Forester,1
King,2026-04-01,Honda,Honda CRV,1
King,2026-04-01,Honda,Honda Motorcycle,1
Laurelhurst,2026-01-01,Genesis Motors,Genesis Motors GV70,1
Laurelhurst,2026-01-01,Chevrolet,Chevrolet S10,1
Laurelhurst,2026-02-01,Ford,Ford F150,1
Laurelhurst,2026-02-01,Hyundai,Hyundai Elantra,1
Laurelhurst,2026-03-01,Acura,Acura Integra,1
Laurelhurst,2026-03-01,Infiniti,Infiniti G37,1
Laurelhurst,2026-04-01,Subaru,"Subaru Impreza, Impreza Outback",1
Laurelhurst,2026-04-01,Kia Motors Corp,Kia Motors Corp Soul,1
Lents,2026-01-01,Toyota,Toyota Camry,3
Lents,2026-01-01,Toyota,Unknown,3
Lents,2026-01-01,Hyundai,Hyundai Elantra,2
Lents,2026-01-01,Kia Motors Corp,Kia Motors Corp Sportage,1
Lents,2026-01-01,Ford,Ford F650,1
Lents,2026-01-01,Honda,"Honda Civic, CRX, Del Sol",1
Lents,2026-01-01,Kia Motors Corp,Kia Motors Corp Rio,1
Lents,2026-01-01,Mazda,Mazda CX5,1
Lents,2026-01-01,Ford,Ford Escape,1
Lents,2026-01-01,Lexus,Lexus RX350,1
Lents,2026-01-01,Infiniti,Infiniti Q50,1
Lents,2026-02-01,Honda,"Honda Accord, Accord Crosstour",1
Lents,2026-02-01,Harley Davidson,Harley Davidson Motorcycle,1
Lents,2026-02-01,Subaru,Subaru Outback,1
Lents,2026-02-01,Subaru,"Subaru Legacy, Legacy Outback",1
Lents,2026-02-01,Toyota,Toyota Prius,1
Lents,2026-02-01,Toyota,Toyota Camry,1
Lents,2026-02-01,Toyota,Toyota Truck,1
Lents,2026-03-01,Ford,Ford F150,2
Lents,2026-03-01,Harley Davidson,Harley Davidson Motorcycle,1
Lents,2026-03-01,Hyundai,Hyundai Elantra,1
Lents,2026-03-01,Subaru,"Subaru Impreza, Impreza Outback",1
Lents,2026-03-01,Toyota,Toyota RAV4,1
Lents,2026-03-01,Hyundai,Hyundai Sonata,1
Lents,2026-03-01,Nissan,Nissan Altima,1
Lents,2026-03-01,GMC,GMC Yukon,1
Lents,2026-03-01,BMW,BMW 328i,1
Lents,2026-04-01,Honda,Honda CRV,2
Lents,2026-04-01,Hyundai,Hyundai Sonata,2
Lents,2026-04-01,Yamaha,Yamaha Motorcycle,1
Lents,2026-04-01,Chevrolet,Chevrolet Cruze,1
Lents,2026-04-01,Dodge,Dodge Ram 1500,1
Lents,2026-04-01,Volvo,"Volvo S60, S60I, S60CC",1
Lents,2026-04-01,Ford,Ford Edge,1
Linnton,2026-01-01,Volkswagen,Volkswagen Jetta,1
Lloyd,2026-01-01,Dodge,Dodge Charger,1
Lloyd,2026-02-01,BMW,BMW 328i,1
Lloyd,2026-02-01,GMC,GMC Sierra,1
Lloyd,2026-02-01,BMW,BMW X3,1
Lloyd,2026-02-01,Subaru,"Subaru Legacy, Legacy Outback",1
Lloyd,2026-03-01,Volkswagen,Volkswagen Eurovan,1
Lloyd,2026-03-01,"RAM Truck (Model year 2013 and newer) , Chrysler Group",RAM Truck,1
Madison South,2026-01-01,Hyundai,Hyundai Elantra,1
Madison South,2026-01-01,Ford,Ford Econoline E250,1
Madison South,2026-02-01,Ford,Ford Econoline E350,1
Madison South,2026-02-01,Land Rover,Land Rover Range Rover,1
Madison South,2026-02-01,Dodge,Dodge Ram 1500,1
Madison South,2026-02-01,Honda,"Honda Civic, CRX, Del Sol",1
Madison South,2026-03-01,Kia Motors Corp,Kia Motors Corp Spectra,1
Madison South,2026-03-01,Dodge,Dodge Stratus,1
Madison South,2026-03-01,Honda,"Honda Civic, CRX, Del Sol",1
Madison South,2026-03-01,Ford,Ford F150,1
Madison South,2026-03-01,Toyota,Toyota RAV4,1
Madison South,2026-04-01,Hyundai,Hyundai Elantra,1
Madison South,2026-04-01,Nissan,Nissan Leaf,1
Madison South,2026-04-01,Mazda,Mazda Mazda 6,1
Markham,2026-04-01,Toyota,Toyota Sienna,1
Mill Park,2026-01-01,Honda,Honda CRV,1
Mill Park,2026-01-01,Chrysler,Chrysler PT Cruiser,1
Mill Park,2026-02-01,Lexus,Lexus ES250 or IS250,1
Mill Park,2026-02-01,Nissan,Nissan Axxess,1
Mill Park,2026-02-01,Ford,Ford F250,1
Mill Park,2026-03-01,Honda,"Honda Civic, CRX, Del Sol",1
Mill Park,2026-03-01,Toyota,Toyota Camry,1
Montavilla,2026-01-01,Dodge,Dodge Charger,1
Montavilla,2026-01-01,Hyundai,Hyundai Elantra,1
Montavilla,2026-01-01,Volkswagen,Unknown Volkswagen Model,1
Montavilla,2026-01-01,Toyota,Toyota Camry,1
Montavilla,2026-01-01,Honda,"Honda Accord, Accord Crosstour",1
Montavilla,2026-02-01,GEO,GEO Tracker,1
Montavilla,2026-02-01,Honda,"Honda Civic, CRX, Del Sol",1
Montavilla,2026-02-01,Hyundai,Hyundai Sonata,1
Montavilla,2026-02-01,Dodge,Dodge Challenger,1
Montavilla,2026-02-01,Subaru,"Subaru Legacy, Legacy Outback",1
Montavilla,2026-02-01,Toyota,Toyota Camry,1
Montavilla,2026-03-01,Hyundai,Hyundai Elantra,2
Montavilla,2026-03-01,Ford,Ford Focus,1
Montavilla,2026-03-01,BMW,BMW 528 Series,1
Montavilla,2026-03-01,Nissan,Nissan Versa,1
Montavilla,2026-03-01,Nissan,Nissan Sentra,1
Montavilla,2026-03-01,Nissan,"Nissan Pathfinder, Pathfinder Armada",1
Montavilla,2026-03-01,Chevrolet,Chevrolet Silverado,1
Montavilla,2026-03-01,Acura,Acura TL Series,1
Montavilla,2026-03-01,Mercedes-Benz,Mercedes-Benz 320 Series,1
Montavilla,2026-04-01,Fiat,"Fiat 500, 500C, 500X, 500L Trekking",2
Montavilla,2026-04-01,Kia Motors Corp,Kia Motors Corp Soul,1
Montavilla,2026-04-01,Subaru,"Subaru WRX, WRX STI",1
Montavilla,2026-04-01,Chevrolet,Chevrolet Traverse,1
Montavilla,2026-04-01,Ford,Ford Bronco Models,1
Montavilla,2026-04-01,BMW,BMW 128 Series,1
Montavilla,2026-04-01,Honda,"Honda Accord, Accord Crosstour",1
Mt Scott-Arleta,2026-01-01,Saturn,Saturn SL,1
Mt Scott-Arleta,2026-01-01,Nissan,Nissan D21,1
Mt Scott-Arleta,2026-01-01,Toyota,Toyota Camry,1
Mt Scott-Arleta,2026-01-01,Kia Motors Corp,Kia Motors Corp Soul,1
Mt Scott-Arleta,2026-02-01,Subaru,Subaru Forester,1
Mt Scott-Arleta,2026-02-01,Subaru,"Subaru Crosstrek, XV Crosstrek",1
Mt Scott-Arleta,2026-02-01,GMC,Unknown GMC Model,1
Mt Scott-Arleta,2026-03-01,Jeep,Jeep Cherokee,1
Mt Scott-Arleta,2026-03-01,Kia Motors Corp,"Kia Motors Corp Forte, Forte Koup",1
Mt Scott-Arleta,2026-03-01,Subaru,Subaru Forester,1
Mt Scott-Arleta,2026-03-01,Harley Davidson,Harley Davidson Motorcycle,1
Mt Scott-Arleta,2026-04-01,Yamaha,Yamaha Motorcycle,1
Mt Scott-Arleta,2026-04-01,Ford,Ford F250,1
Mt Tabor,2026-01-01,"RAM Truck (Model year 2013 and newer) , Chrysler Group",RAM Truck,1
Mt Tabor,2026-01-01,Toyota,Toyota Tacoma,1
Mt Tabor,2026-02-01,Volkswagen,Volkswagen Vanagon,1
Mt Tabor,2026-02-01,Subaru,"Subaru Impreza, Impreza Outback",1
Mt Tabor,2026-02-01,Subaru,Subaru Forester,1
Mt Tabor,2026-03-01,Hyundai,Hyundai Elantra,1
Mt Tabor,2026-03-01,Subaru,Subaru Forester,1
Mt Tabor,2026-03-01,Subaru,"Subaru Legacy, Legacy Outback",1
Mt Tabor,2026-03-01,Kia Motors Corp,Kia Motors Corp Sportage,1
Mt Tabor,2026-03-01,KTM,KTM Motorcycle,1
Mt Tabor,2026-03-01,Nissan,Nissan Truck,1
Mt Tabor,2026-04-01,Kia Motors Corp,Kia Motors Corp Soul,1
Mt Tabor,2026-04-01,Subaru,"Subaru Legacy, Legacy Outback",1
Multnomah,2026-03-01,Kia Motors Corp,Kia Motors Corp Optima,1
Multnomah,2026-03-01,Jeep,Jeep Wrangler,1
North Tabor,2026-01-01,Ford,Ford F350,1
North Tabor,2026-01-01,Honda,"Honda Accord, Accord Crosstour",1
North Tabor,2026-01-01,Honda,Honda CRV,1
North Tabor,2026-01-01,Nissan,Nissan Maxima,1
North Tabor,2026-02-01,Hyundai,Hyundai Elantra,2
North Tabor,2026-02-01,Volkswagen,Volkswagen Tiguan,1
North Tabor,2026-02-01,Jaguar,Jaguar E-Pace,1
North Tabor,2026-02-01,Piaggio Group Americas Inc,Piaggio Group Americas Inc Motorcycle,1
North Tabor,2026-02-01,Nissan,Nissan Sentra,1
North Tabor,2026-03-01,Dodge,Dodge Ram 1500,1
North Tabor,2026-03-01,Chevrolet,Chevrolet Astro,1
North Tabor,2026-03-01,Dodge,Dodge Challenger,1
North Tabor,2026-04-01,Ford,Ford Escort,1
North Tabor,2026-04-01,Kia Motors Corp,Kia Motors Corp Optima,1
Northwest,2026-01-01,Honda,"Honda Civic, CRX, Del Sol",1
Northwest,2026-01-01,Nissan,Nissan Versa,1
Northwest,2026-01-01,Kia Motors Corp,Kia Motors Corp Optima,1
Northwest,2026-01-01,Toyota,Toyota Prius,1
Northwest,2026-01-01,Toyota,"Toyota Corolla, Corolla IM",1
Northwest,2026-01-01,Royal Enfield,Royal Enfield Motorcycle,1
Northwest,2026-01-01,Lexus,Lexus RX350,1
Northwest,2026-01-01,Ford,Ford Mustang,1
Northwest,2026-01-01,Hyundai,Hyundai Sonata,1
Northwest,2026-01-01,Toyota,Toyota Highlander,1
Northwest,2026-02-01,Hyundai,Hyundai Santa Fe,1
Northwest,2026-02-01,Toyota,Toyota Prius,1
Northwest,2026-02-01,Tesla Motors,Tesla Motors Model S,1
Northwest,2026-02-01,Vespa,Vespa Motorcycle,1
Northwest,2026-02-01,Kia Motors Corp,Kia Motors Corp Optima,1
Northwest,2026-02-01,Buick,Buick Envista,1
Northwest,2026-03-01,Subaru,Unknown,2
Northwest,2026-03-01,Jeep,Jeep Cherokee,1
Northwest,2026-03-01,Freightliner Corp,Freightliner Corp Truck,1
Northwest,2026-03-01,GMC,GMC Savana,1
Northwest,2026-03-01,Ford,Ford Crown Victoria,1
Northwest,2026-03-01,Genuine Scooters LLC mfgd by Motive Power Industry Co LTD,Genuine Scooters LLC mfgd by Motive Power Industry Co LTD Motorcycle,1
Northwest,2026-03-01,Kia Motors Corp,Kia Motors Corp Soul,1
Northwest,2026-03-01,Chevrolet,Chevrolet S10,1
Northwest,2026-03-01,Chevrolet,Chevrolet Silverado,1
Northwest,2026-03-01,Honda,Honda CRV,1
Northwest,2026-03-01,Lexus,Lexus RC F,1
Northwest,2026-03-01,Unknown,Unknown,1
Northwest,2026-04-01,Mercedes-Benz,Mercedes-Benz G550 or GL550,1
Northwest,2026-04-01,Volkswagen,Volkswagen Golf,1
Northwest,2026-04-01,Subaru,"Subaru Legacy, Legacy Outback",1
Northwest,2026-04-01,Toyota,Toyota Highlander,1
Northwest,2026-04-01,GMC,GMC Savana,1
Northwest,2026-04-01,Nissan,"Nissan Pathfinder, Pathfinder Armada",1
Northwest,2026-04-01,Ford,Ford Maverick pickup,1
Northwest,2026-04-01,Honda,Honda CRV,1
Northwest,2026-04-01,Subaru,Subaru Forester,1
Northwest,2026-04-01,Toyota,Toyota RAV4,1
Northwest Industrial,2026-02-01,Freightliner Corp,Freightliner Corp Truck,1
Northwest Industrial,2026-03-01,Ford,Ford Ranger,1
Northwest Industrial,2026-03-01,Ford,Ford Explorer,1
Northwest Industrial,2026-04-01,Volkswagen,Volkswagen Passat,1
Not In a Neighborhood,2026-01-01,Honda,"Honda Civic, CRX, Del Sol",1
Not In a Neighborhood,2026-01-01,Honda,Honda CRV,1
Not In a Neighborhood,2026-01-01,Volkswagen,Volkswagen Taos,1
Not In a Neighborhood,2026-02-01,Kia Motors Corp,"Kia Motors Corp Forte, Forte Koup",1
Not In a Neighborhood,2026-02-01,Chevrolet,Chevrolet GMT,1
Not In a Neighborhood,2026-02-01,Toyota,Toyota 4-Runner,1
Not In a Neighborhood,2026-02-01,Toyota,Toyota RAV4,1
Not In a Neighborhood,2026-02-01,Ford,Ford Econoline E250,1
Not In a Neighborhood,2026-03-01,Acura,Acura TSX,1
Not In a Neighborhood,2026-03-01,International Inds Inc,Unknown International Inds Inc Model,1
Not In a Neighborhood,2026-03-01,Jeep,Jeep Renegade,1
Not In a Neighborhood,2026-03-01,Mazda,Mazda CX5,1
Not In a Neighborhood,2026-03-01,GMC,GMC Acadia,1
Not In a Neighborhood,2026-04-01,Ford,Ford Fusion,1
Not In a Neighborhood,2026-04-01,Dodge,Dodge Ram 1500,1
Not In a Neighborhood,2026-04-01,Nissan,"Nissan Pathfinder, Pathfinder Armada",1
Old Town/Chinatown,2026-01-01,Jeep,Jeep Cherokee,1
Old Town/Chinatown,2026-01-01,Toyota,Toyota RAV4,1
Old Town/Chinatown,2026-01-01,Toyota,Toyota Tacoma,1
Old Town/Chinatown,2026-01-01,Mazda,Mazda Mazda 3,1
Old Town/Chinatown,2026-02-01,Acura,Acura TLX,1
Old Town/Chinatown,2026-02-01,Chevrolet,Chevrolet Silverado,1
Old Town/Chinatown,2026-03-01,Toyota,Toyota Tacoma,1
Old Town/Chinatown,2026-03-01,Chevrolet,Chevrolet Suburban,1
Old Town/Chinatown,2026-03-01,Nissan,Nissan Altima,1
Old Town/Chinatown,2026-03-01,Subaru,"Subaru Impreza, Impreza Outback",1
Old Town/Chinatown,2026-04-01,Mazda,Mazda Mazda 3,1
Old Town/Chinatown,2026-04-01,Kawasaki,Kawasaki Motorcycle,1
Overlook,2026-01-01,Subaru,"Subaru Legacy, Legacy Outback",1
Overlook,2026-01-01,Jamboree Motor Home Truck,Jamboree Motor Home Truck Truck,1
Overlook,2026-01-01,Kia Motors Corp,Kia Motors Corp Soul,1
Overlook,2026-01-01,Mazda,Mazda Mazda 3,1
Overlook,2026-01-01,Hyundai,Hyundai Veloster,1
Overlook,2026-02-01,Kia Motors Corp,Kia Motors Corp Optima,1
Overlook,2026-02-01,GMC,GMC Sierra,1
Overlook,2026-02-01,Chevrolet,Chevrolet Suburban,1
Overlook,2026-03-01,Hyundai,Hyundai Elantra,2
Overlook,2026-03-01,Mercedes-Benz,Mercedes-Benz R350,1
Overlook,2026-03-01,Mercedes-Benz,Mercedes-Benz C300,1
Overlook,2026-03-01,Subaru,"Subaru Legacy, Legacy Outback",1
Overlook,2026-03-01,Acura,Acura Integra,1
Overlook,2026-03-01,Ford,Ford F350,1
Overlook,2026-04-01,Hyundai,Hyundai Elantra,2
Overlook,2026-04-01,Subaru,Subaru Baja,1
Overlook,2026-04-01,Genuine Scooters LLC mfgd by Motive Power Industry Co LTD,Genuine Scooters LLC mfgd by Motive Power Industry Co LTD Motorcycle,1
Parkrose,2026-01-01,Mitsubishi,Mitsubishi Outlander,2
Parkrose,2026-01-01,Ford,Ford F250,1
Parkrose,2026-01-01,Ford,Ford C-MAX,1
Parkrose,2026-01-01,Chevrolet,Chevrolet C/K 3500,1
Parkrose,2026-01-01,Ford,Ford F750,1
Parkrose,2026-02-01,Toyota,Toyota 4-Runner,1
Parkrose,2026-02-01,Nissan,Nissan Altima,1
Parkrose,2026-02-01,Chevrolet,Chevrolet Silverado,1
Parkrose,2026-03-01,Dodge,Dodge Stratus,1
Parkrose,2026-03-01,Mercedes-Benz,Mercedes-Benz 500 Series,1
Parkrose,2026-03-01,Chrysler,Chrysler Town & Country Minivan,1
Parkrose,2026-03-01,Subaru,Subaru Forester,1
Parkrose,2026-03-01,Nissan,"Nissan Rogue, Rogue Select, Rogue Sport",1
Parkrose,2026-03-01,Kia Motors Corp,Kia Motors Corp Sorrento,1
Parkrose,2026-04-01,Ford,Ford F250,1
Parkrose,2026-04-01,Honda,Honda Odyssey,1
Parkrose Heights,2026-01-01,Honda,"Honda Accord, Accord Crosstour",1
Parkrose Heights,2026-01-01,Ford,Ford Escort,1
Parkrose Heights,2026-02-01,Scion,Scion XD,1
Parkrose Heights,2026-03-01,Honda,"Honda Civic, CRX, Del Sol",1
Parkrose Heights,2026-04-01,Nissan,Nissan Murano,2
Parkrose Heights,2026-04-01,Hyundai,Hyundai Elantra,1
Parkrose Heights,2026-04-01,Ford,Ford Mustang,1
Parkrose Heights,2026-04-01,Hyundai,Hyundai Tucson,1
Pearl,2026-01-01,Hyundai,Hyundai Elantra,2
Pearl,2026-01-01,Porsche,"Porsche Cayman, Cayman S",1
Pearl,2026-01-01,Honda,Honda CRV,1
Pearl,2026-01-01,Kia Motors Corp,Kia Motors Corp Sorrento,1
Pearl,2026-01-01,Subaru,"Subaru Legacy, Legacy Outback",1
Pearl,2026-01-01,Hyundai,Hyundai Sonata,1
Pearl,2026-01-01,Hyundai,Hyundai Accent,1
Pearl,2026-01-01,Lexus,Lexus RX350,1
Pearl,2026-01-01,Toyota,Toyota Prius,1
Pearl,2026-01-01,Toyota,"Toyota Corolla, Corolla IM",1
Pearl,2026-02-01,Kia Motors Corp,Kia Motors Corp Sportage,1
Pearl,2026-02-01,Toyota,Toyota 4-Runner,1
Pearl,2026-02-01,BMW,BMW X3,1
Pearl,2026-03-01,Honda,"Honda Accord, Accord Crosstour",2
Pearl,2026-03-01,Mercedes-Benz,Mercedes-Benz ML500,1
Pearl,2026-03-01,Toyota,"Toyota Corolla, Corolla IM",1
Pearl,2026-03-01,Hyundai,Hyundai Accent,1
Pearl,2026-03-01,Toyota,Toyota Highlander,1
Pearl,2026-03-01,Toyota,Toyota 4-Runner,1
Pearl,2026-03-01,Subaru,"Subaru Crosstrek, XV Crosstrek",1
Pearl,2026-04-01,Ford,Ford F150,1
Pearl,2026-04-01,Subaru,Subaru BRZ,1
Pearl,2026-04-01,Honda,"Honda Civic, CRX, Del Sol",1
Pearl,2026-04-01,Subaru,"Subaru Crosstrek, XV Crosstrek",1
Pearl,2026-04-01,Toyota,Toyota RAV4,1
Pearl,2026-04-01,Ford,"Ford Taurus, Taurus X",1
Pearl,2026-04-01,Audi,Audi Q5,1
Piedmont,2026-01-01,Honda,"Honda Accord, Accord Crosstour",1
Piedmont,2026-01-01,Dodge,"Dodge Caravan, Grand Caravan",1
Piedmont,2026-01-01,Hyundai,Hyundai Elantra,1
Piedmont,2026-01-01,Subaru,Subaru Forester,1
Piedmont,2026-01-01,Ford,Ford F650,1
Piedmont,2026-01-01,Kia Motors Corp,Kia Motors Corp Rio,1
Piedmont,2026-02-01,Subaru,"Subaru Legacy, Legacy Outback",1
Piedmont,2026-02-01,Hyundai,Hyundai Elantra,1
Piedmont,2026-03-01,International Harvester,International Harvester Truck,1
Piedmont,2026-04-01,Honda,"Honda Accord, Accord Crosstour",2
Piedmont,2026-04-01,Subaru,Subaru Forester,1
Pleasant Valley,2026-02-01,BMW,BMW 528 Series,1
Pleasant Valley,2026-02-01,Chrysler,Chrysler 300 300C 300M SRT8,1
Pleasant Valley,2026-03-01,Kia Motors Corp,Kia Motors Corp Soul,1
Pleasant Valley,2026-03-01,Land Rover,Land Rover LR3,1
Pleasant Valley,2026-04-01,Dodge,Dodge Charger,1
Pleasant Valley,2026-04-01,Kia Motors Corp,"Kia Motors Corp Forte, Forte Koup",1
Pleasant Valley,2026-04-01,Toyota,Toyota RAV4,1
Pleasant Valley,2026-04-01,Ford,Ford F250,1
Portsmouth,2026-01-01,Hyundai,Hyundai Elantra,2
Portsmouth,2026-01-01,GMC,GMC Denali,1
Portsmouth,2026-01-01,Scion,Scion XB,1
Portsmouth,2026-01-01,Kia Motors Corp,Kia Motors Corp Soul,1
Portsmouth,2026-01-01,Kia Motors Corp,Kia Motors Corp Sorrento,1
Portsmouth,2026-01-01,Hyundai,Hyundai Accent,1
Portsmouth,2026-01-01,Toyota,Toyota Prius,1
Portsmouth,2026-01-01,Subaru,"Subaru Impreza, Impreza Outback",1
Portsmouth,2026-02-01,Kia Motors Corp,Kia Motors Corp Sorrento,1
Portsmouth,2026-02-01,GMC,GMC Sierra,1
Portsmouth,2026-02-01,Toyota,"Toyota Corolla, Corolla IM",1
Portsmouth,2026-02-01,Hyundai,Hyundai Elantra,1
Portsmouth,2026-02-01,Audi,Audi Q5,1
Portsmouth,2026-03-01,Hyundai,Hyundai Elantra,2
Portsmouth,2026-03-01,Genuine Scooters LLC mfgd by Motive Power Industry Co LTD,Genuine Scooters LLC mfgd by Motive Power Industry Co LTD Motorcycle,1
Portsmouth,2026-03-01,Acura,Acura TL Series,1
Portsmouth,2026-03-01,Mitsubishi FUSO Truck of America Inc,Mitsubishi FUSO Truck of America Inc Truck,1
Portsmouth,2026-03-01,Chevrolet,Chevrolet Sonic,1
Portsmouth,2026-04-01,Honda,Honda Element,1
Portsmouth,2026-04-01,Hyundai,Hyundai Elantra,1
Portsmouth,2026-04-01,Hyundai,Hyundai Sonata,1
Powellhurst-Gilbert,2026-01-01,Kia Motors Corp,Unknown,3
Powellhurst-Gilbert,2026-01-01,Unknown,Unknown,3
Powellhurst-Gilbert,2026-01-01,Ford,Ford Explorer,2
Powellhurst-Gilbert,2026-01-01,BMW,BMW Motorcycle,1
Powellhurst-Gilbert,2026-01-01,Chevrolet,Chevrolet Traverse,1
Powellhurst-Gilbert,2026-01-01,Chevrolet,Chevrolet Tahoe,1
Powellhurst-Gilbert,2026-01-01,Infiniti,Infiniti Q50,1
Powellhurst-Gilbert,2026-01-01,Ford,Ford F150,1
Powellhurst-Gilbert,2026-01-01,Ford,Ford F350,1
Powellhurst-Gilbert,2026-01-01,Honda,Honda Motorcycle,1
Powellhurst-Gilbert,2026-01-01,Honda,"Honda Civic, CRX, Del Sol",1
Powellhurst-Gilbert,2026-01-01,Blue Bird Body Co. (Buses and Trailers),Blue Bird Body Co.,1
Powellhurst-Gilbert,2026-01-01,Infiniti,Unknown,1
Powellhurst-Gilbert,2026-02-01,Ford,Ford Econoline E150,1
Powellhurst-Gilbert,2026-02-01,Kia Motors Corp,Kia Motors Corp Sportage,1
Powellhurst-Gilbert,2026-02-01,Ford,Ford F350,1
Powellhurst-Gilbert,2026-02-01,Ford,Ford F150,1
Powellhurst-Gilbert,2026-03-01,Ford,Ford Econoline E150,1
Powellhurst-Gilbert,2026-03-01,Subaru,Subaru Forester,1
Powellhurst-Gilbert,2026-03-01,Nissan,Nissan Truck,1
Powellhurst-Gilbert,2026-03-01,Chevrolet,Chevrolet Silverado,1
Powellhurst-Gilbert,2026-03-01,Ford,Ford Escape,1
Powellhurst-Gilbert,2026-03-01,Ford,Ford Econoline E250,1
Powellhurst-Gilbert,2026-04-01,Ford,Ford Edge,1
Powellhurst-Gilbert,2026-04-01,Ford,Ford Escort,1
Powellhurst-Gilbert,2026-04-01,Ford,Ford Expedition,1
Powellhurst-Gilbert,2026-04-01,Mercedes-Benz,Mercedes-Benz ML350,1
Powellhurst-Gilbert,2026-04-01,Chevrolet,Chevrolet Suburban,1
Powellhurst-Gilbert,2026-04-01,Chevrolet,"Chevrolet Camaro, Berlinetta",1
Powellhurst-Gilbert,2026-04-01,Mitsubishi,"Mitsubishi Eclipse, Eclipse Spyder GS-T, Eclipse Cross",1
Powellhurst-Gilbert,2026-04-01,Dodge,"Dodge Caravan, Grand Caravan",1
Reed,2026-02-01,Ford,Ford Ranger,1
