registry_number,business_name,entity_type,registry_date,nonprofit_type,address_type,address,address_continued,city,state,zip_code
122187396,"TIMBER RIDGE HOMEOWNERS ASSOCIATION OF JACKSONVILLE, INC.",DOMESTIC NONPROFIT CORPORATION,2016-06-02,MUTUAL BENEFIT WITH MEMBERS,MAILING ADDRESS,PO BOX 533,,JACKSONVILLE,OR,97530
122205495,JCHS CLASS OF 1971,DOMESTIC NONPROFIT CORPORATION,2016-06-03,MUTUAL BENEFIT WITH MEMBERS,MAILING ADDRESS,PO BOX 8,3870 S IMMONEN RD LINCOLN CITY OR 97367,GRAND RONDE,OR,97347
120989090,WOODMERE PARENTS GROUP,DOMESTIC NONPROFIT CORPORATION,2016-06-06,PUBLIC BENEFIT WITH MEMBERS,MAILING ADDRESS,7900 SE DUKE ST,,PORTLAND,OR,97206
122237696,DMERTGROUP,DOMESTIC NONPROFIT CORPORATION,2016-06-06,PUBLIC BENEFIT WITH MEMBERS,MAILING ADDRESS,4917 NW ESTHER ST,,VANCOUVER,WA,98663
122247398,FRIENDS OF IVERSON PARK,DOMESTIC NONPROFIT CORPORATION,2016-06-06,PUBLIC BENEFIT WITH MEMBERS,MAILING ADDRESS,1101 PIONEER WAY,,MYRTLE CREEK,OR,97457
122270796,"GO BUILD THE FRIENDLY EARTH NOW, INC.",DOMESTIC NONPROFIT CORPORATION,2016-06-06,PUBLIC BENEFIT,MAILING ADDRESS,16501 SE DEER MEADOW LOOP,,DAMASCUS,OR,97089
122284896,BROTHERS BUILDING CONDOMINIUM ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,2016-06-06,MUTUAL BENEFIT WITH MEMBERS,MAILING ADDRESS,642 SUTTON PLACE,,ASHLAND,OR,97520
122285190,FLORENCE REGIONAL ARTS ALLIANCE,DOMESTIC NONPROFIT CORPORATION,2016-06-06,PUBLIC BENEFIT WITH MEMBERS,MAILING ADDRESS,PO BOX 305,,FLORENCE,OR,97439
122285497,"THE GOLD BEACH ROTARY FOUNDATION, INC.",DOMESTIC NONPROFIT CORPORATION,2016-06-06,PUBLIC BENEFIT,MAILING ADDRESS,95100 S BANK PISTOL RIVER RD,,GOLD BEACH,OR,97444
121620397,BANKS COMMUNITY FOOD BANK,DOMESTIC NONPROFIT CORPORATION,2016-06-07,RELIGIOUS WITH MEMBERS,MAILING ADDRESS,42391 NW DEPOT ST,,BANKS,OR,97106
121931091,SMITH & BERN POST 6102 - VETERANS OF FOREIGN WARS,DOMESTIC NONPROFIT CORPORATION,2016-06-07,MUTUAL BENEFIT WITH MEMBERS,MAILING ADDRESS,PO BOX 377,,POWERS,OR,97466
122306590,SNAKE RIVER VALLEY EAA CHAPTER #837,DOMESTIC NONPROFIT CORPORATION,2016-06-07,MUTUAL BENEFIT WITH MEMBERS,MAILING ADDRESS,375 OUTLOOK DRIVE,,ONTARIO,OR,97914
121743199,CROSSROADS RANCH OF HARNEY COUNTY,DOMESTIC NONPROFIT CORPORATION,2016-06-08,PUBLIC BENEFIT,MAILING ADDRESS,53 E INDUSTRIAL AVE,,BURNS,OR,97720
122326499,BLUE MOUNTAINS BIODIVERSITY PROJECT,DOMESTIC NONPROFIT CORPORATION,2016-06-08,PUBLIC BENEFIT,MAILING ADDRESS,1560 CHAMBERS STREET,,EUGENE,OR,97402
122344195,"SHERMAN COUNTY YOUTH LIVESTOCK AUCTION, INC.",DOMESTIC NONPROFIT CORPORATION,2016-06-08,PUBLIC BENEFIT,MAILING ADDRESS,PO BOX 417,,HOOD RIVER,OR,97031
122369390,SUNRISE DAISY RETREAT,DOMESTIC NONPROFIT CORPORATION,2016-06-09,PUBLIC BENEFIT,MAILING ADDRESS,750 SW 8TH STREET,,GRESHAM,OR,97080
122372295,FRATERNAL ORDER OF POLICE SOUTHERN OREGON LODGE 15,DOMESTIC NONPROFIT CORPORATION,2016-06-09,MUTUAL BENEFIT WITH MEMBERS,MAILING ADDRESS,5765 DARK HOLLOW RD,,MEDFORD,OR,97501
122393895,AFRICACRIESOUT,DOMESTIC NONPROFIT CORPORATION,2016-06-09,PUBLIC BENEFIT,MAILING ADDRESS,1171 E PUTNAM AVE,,RIVERSIDE,CT,06878
122395593,THE ASSOCIATION OF UNIT OWNERS OF CRESTON COURT CONDOMINIUM,DOMESTIC NONPROFIT CORPORATION,2016-06-09,MUTUAL BENEFIT WITH MEMBERS,MAILING ADDRESS,12503 SE MILL PLAIN BLVD SUITE 260,,VANCOUVER,WA,98684
122401193,TETHEROW VACATION HOMES NEIGHBORHOOD ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,2016-06-09,MUTUAL BENEFIT WITH MEMBERS,MAILING ADDRESS,61239 TETHEROW DRIVE,SUITE 207,BEND,OR,97702
122416191,THE OLIPHANT HOOVER COMMUNITY CHARITY,DOMESTIC NONPROFIT CORPORATION,2016-06-10,PUBLIC BENEFIT,MAILING ADDRESS,PO BOX 151,,LAKE OSWEGO,OR,97034
122425598,REDMOND EXECUTIVE ASSOCIATION FOUNDATION INC.,DOMESTIC NONPROFIT CORPORATION,2016-06-10,PUBLIC BENEFIT,MAILING ADDRESS,PO BOX 1930,,REDMOND,OR,97756
120632690,2EMPOWERU,DOMESTIC NONPROFIT CORPORATION,2016-06-13,PUBLIC BENEFIT,MAILING ADDRESS,PO BOX 2108,,BEAVERTON,OR,97075
122463797,THE RAND CORPORATION,FOREIGN NONPROFIT CORPORATION,2016-06-13,PUBLIC BENEFIT WITH MEMBERS,MAILING ADDRESS,1776 MAIN STREET PO BOX 2138,,SANTA MONICA,CA,90407
122466097,PORTLAND MODERN QUILT GUILD,DOMESTIC NONPROFIT CORPORATION,2016-06-13,PUBLIC BENEFIT WITH MEMBERS,MAILING ADDRESS,2405 SW STEPHENSON ST,,PORTLAND,OR,97219
122483191,ANNAND HEIGHTS HOA,DOMESTIC NONPROFIT CORPORATION,2016-06-13,MUTUAL BENEFIT,MAILING ADDRESS,PO BOX 23936,,TIGARD,OR,97281
122170293,EDGEWATER ESTATES CONDOMINIUM ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,2016-06-14,MUTUAL BENEFIT WITH MEMBERS,MAILING ADDRESS,PO BOX 125,,HUBBARD,OR,97032
122496292,FERGUSON MURPHY CHARITIES INC.,DOMESTIC NONPROFIT CORPORATION,2016-06-14,PUBLIC BENEFIT,MAILING ADDRESS,8715 SW WOODSIDE DR,,PORTLAND,OR,97225
122501992,CHURCH BY GRACE,DOMESTIC NONPROFIT CORPORATION,2016-06-14,RELIGIOUS,MAILING ADDRESS,2113 S 8TH ST,,COTTAGE GROVE,OR,97424
122505290,RAFIKI VILLAGE PROJECT,DOMESTIC NONPROFIT CORPORATION,2016-06-14,PUBLIC BENEFIT,MAILING ADDRESS,DAVID NEWMAN,1141 SE 72ST AVE,PORTLAND,OR,97215
122508799,PORTLAND EASTSIDE BASEBALL,DOMESTIC NONPROFIT CORPORATION,2016-06-14,PUBLIC BENEFIT,MAILING ADDRESS,5405 SE WOODWARD ST,,PORTLAND,OR,97206
122578792,NATIONAL ASSOCIATION OF CASINO PARTY OPERATORS,DOMESTIC NONPROFIT CORPORATION,2016-06-16,PUBLIC BENEFIT WITH MEMBERS,MAILING ADDRESS,5441 S MACADAM AVE,STE R,PORTLAND,OR,97239
122588296,"PILGRIM LUTHERAN CHRISTIAN SCHOOL FOUNDATION, INC.",DOMESTIC NONPROFIT CORPORATION,2016-06-16,PUBLIC BENEFIT,MAILING ADDRESS,ATTN MICHAEL D WALKER,111 SW 5TH AVENUE SUITE 3800,PORTLAND,OR,97204
122589799,SILVERTON FRIENDS OF MUSIC,DOMESTIC NONPROFIT CORPORATION,2016-06-16,PUBLIC BENEFIT WITH MEMBERS,MAILING ADDRESS,14446 RICHES RD SE,,SILVERTON,OR,97381
122594195,SALEM RETIRED EDUCATORS ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,2016-06-16,PUBLIC BENEFIT WITH MEMBERS,MAILING ADDRESS,PO BOX 5090,,SALEM,OR,97304
122602295,ODYSSEY PTA,DOMESTIC NONPROFIT CORPORATION,2016-06-17,PUBLIC BENEFIT WITH MEMBERS,MAILING ADDRESS,1849 SW 58TH AVE,,PORTLAND,OR,97221
122603095,MITCHELL PARK HOME OWNERS ASSOCIATION OF HAPPY VALLEY,DOMESTIC NONPROFIT CORPORATION,2016-06-17,MUTUAL BENEFIT WITH MEMBERS,MAILING ADDRESS,12864 SE COOPER CT,,HAPPY VALLEY,OR,97086
122607690,"ALOHA CHEER PARENTS CLUB, INC.",DOMESTIC NONPROFIT CORPORATION,2016-06-17,PUBLIC BENEFIT,MAILING ADDRESS,20097 SW SOUTHVIEW ST,,BEAVERTON,OR,97078
122622392,ROGUE REDWOOD AREA OF NARCOTICS ANONYMOUS,DOMESTIC NONPROFIT CORPORATION,2016-06-17,PUBLIC BENEFIT WITH MEMBERS,MAILING ADDRESS,1612 SW G ST,,GRANTS PASS,OR,97526
122645591,ALLEGRA INTERNATIONAL FELLOWSHIP,DOMESTIC NONPROFIT CORPORATION,2016-06-20,RELIGIOUS WITH MEMBERS,MAILING ADDRESS,PO BOX 603,,BANKS,OR,97106
122661093,"BREESE RANCH COMMUNITY ASSOCIATION, INC.",DOMESTIC NONPROFIT CORPORATION,2016-06-20,MUTUAL BENEFIT WITH MEMBERS,MAILING ADDRESS,3217 SE BREESE WAY,,PRINEVILLE,OR,97754
122674492,THRIVE SOUTHERN OREGON,DOMESTIC NONPROFIT CORPORATION,2016-06-20,PUBLIC BENEFIT,MAILING ADDRESS,1974 E MCANDREWS RD,,MEDFORD,OR,97504
122700594,GREEN ROOF INFO THINK TANK,DOMESTIC NONPROFIT CORPORATION,2016-06-21,PUBLIC BENEFIT,MAILING ADDRESS,2350 SE 57TH AVE,,PORTLAND,OR,97215
122733298,OYSTER COVE CONDOMINIUM ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,2016-06-22,MUTUAL BENEFIT WITH MEMBERS,MAILING ADDRESS,900 HEMLOCK ST,,FLORENCE,OR,97439
122745698,CHERRY TREE CONDOMINIUM ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,2016-06-22,PUBLIC BENEFIT WITH MEMBERS,MAILING ADDRESS,718 BLACK OAK DR,,MEDFORD,OR,97504
122778491,ABIGAIL CONDOMINIUM ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,2016-06-23,MUTUAL BENEFIT WITH MEMBERS,MAILING ADDRESS,350 CALIFORNIA STREET,16TH FLOOR,SAN FRANCISCO,CA,94104
122810294,PENNINGTON SQUARE ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,2016-06-27,MUTUAL BENEFIT WITH MEMBERS,MAILING ADDRESS,716 CARDLEY AVE,,MEDFORD,OR,97504
122820897,NO PET LEFT BEHIND,DOMESTIC NONPROFIT CORPORATION,2016-06-27,PUBLIC BENEFIT,MAILING ADDRESS,1444 ANGEL CREST DR,,MEDFORD,OR,97504
122825490,FRIENDS OF COUNTRY LIVING,DOMESTIC NONPROFIT CORPORATION,2016-06-27,PUBLIC BENEFIT,MAILING ADDRESS,171 EDGERTON LN,,WOLF CREEK,OR,97497
122842990,PACIFICSOURCE COMMUNITY SOLUTIONS,DOMESTIC NONPROFIT CORPORATION,2016-06-27,PUBLIC BENEFIT WITH MEMBERS,MAILING ADDRESS,PO BOX 7068,,SPRINGFIELD,OR,97475
122866395,"OPTICIANS ASSOCIATION OF OREGON, INC",DOMESTIC NONPROFIT CORPORATION,2016-06-28,MUTUAL BENEFIT WITH MEMBERS,MAILING ADDRESS,PO BOX 33834,,PORTLAND,OR,97292
122882095,GOLD BEACH MAIN STREET,DOMESTIC NONPROFIT CORPORATION,2016-06-28,PUBLIC BENEFIT,MAILING ADDRESS,29975 HARBOR WAY SUITE D,PO BOX 1203,GOLD BEACH,OR,97444
122883796,"SERVICE TO SERVICE USA, INC.",DOMESTIC NONPROFIT CORPORATION,2016-06-28,PUBLIC BENEFIT,MAILING ADDRESS,3220 SE 19TH AVE,,PORTLAND,OR,97202
122890395,RUBY PEAK SPRINKLER ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,2016-06-28,MUTUAL BENEFIT WITH MEMBERS,MAILING ADDRESS,PO BOX G,,ENTERPRISE,OR,97828
122896392,OREGON COAST YOUTH SYMPHONY FESTIVAL ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,2016-06-28,PUBLIC BENEFIT,MAILING ADDRESS,PO BOX 2405,,NEWPORT,OR,97365
122900491,LIFESTYLE FOUNDATION,DOMESTIC NONPROFIT CORPORATION,2016-06-29,PUBLIC BENEFIT,MAILING ADDRESS,PO BOX 3125,,SALEM,OR,97302
122903198,DAVID DOUGLAS AQUATICS CLUB,DOMESTIC NONPROFIT CORPORATION,2016-06-29,PUBLIC BENEFIT WITH MEMBERS,MAILING ADDRESS,PO BOX 16542,,PORTLAND,OR,97292
122946098,STRONG PARTNERS IN HEALTH,DOMESTIC NONPROFIT CORPORATION,2016-06-30,PUBLIC BENEFIT,MAILING ADDRESS,66 CLUB ROAD,SUITE 360,EUGENE,OR,97401
122950496,CPL JON SCHUMACHER FOUNDATION,DOMESTIC NONPROFIT CORPORATION,2016-06-30,PUBLIC BENEFIT,MAILING ADDRESS,3834 N OVERLOOK BLVD,,PORTLAND,OR,97227
122951296,PAGE PTO,DOMESTIC NONPROFIT CORPORATION,2016-06-30,PUBLIC BENEFIT WITH MEMBERS,MAILING ADDRESS,1300 HAYDEN BRIDGE RD,,SPRINGFIELD,OR,97477
122966393,THE OLSETH FOUNDATION,FOREIGN NONPROFIT CORPORATION,2016-06-30,PUBLIC BENEFIT,MAILING ADDRESS,601 CARLSON PKWY STE 1050,,MINNETONKA,MN,55305
122969991,HARRISBURG HARVEST FESTIVAL ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,2016-06-30,PUBLIC BENEFIT,MAILING ADDRESS,P O BOX 134,,HARRISBURG,OR,97446
122686397,AIRPORT RESEARCH AND DEVELOPMENT FOUNDATION,FOREIGN NONPROFIT CORPORATION,2016-07-01,MUTUAL BENEFIT WITH MEMBERS,MAILING ADDRESS,601 MADISON ST STE 400,,ALEXANDRIA,VA,22314
122987290,MILL CREEK CEMETERY ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,2016-07-01,MUTUAL BENEFIT WITH MEMBERS,MAILING ADDRESS,185 NW HARWOOD SP 50,,PRINEVILLE,OR,97754
122140296,MGM ANIMAL FOUNDATION,FOREIGN NONPROFIT CORPORATION,2016-07-05,PUBLIC BENEFIT,MAILING ADDRESS,3017 SESBANIA DR,,AUSTIN,TX,78748
123008294,DON'T SHOOT PORTLAND,DOMESTIC NONPROFIT CORPORATION,2016-07-05,PUBLIC BENEFIT,MAILING ADDRESS,927 NW EVERETT ST,,PORTLAND,OR,97209
123085896,BUTTE CREEK MILL FOUNDATION,DOMESTIC NONPROFIT CORPORATION,2016-07-06,PUBLIC BENEFIT,MAILING ADDRESS,PO BOX 957,,EAGLE POINT,OR,97524
123096190,FAMILY PROMISE OF GREATER WASHINGTON COUNTY,DOMESTIC NONPROFIT CORPORATION,2016-07-07,PUBLIC BENEFIT,MAILING ADDRESS,PO BOX 1932,,BEAVERTON,OR,97075
123096299,FOODWAYS AT NANA CARDOON,DOMESTIC NONPROFIT CORPORATION,2016-07-07,PUBLIC BENEFIT,MAILING ADDRESS,2542 WILLAMINA AVE,,FOREST GROVE,OR,97116
123118291,PACIFIC NW EXPERIENCE,DOMESTIC NONPROFIT CORPORATION,2016-07-07,MUTUAL BENEFIT,MAILING ADDRESS,515 NW SALTZMAN RD,# 776,PORTLAND,OR,97229
119427698,NEWBERRY EVENT,DOMESTIC NONPROFIT CORPORATION,2016-07-08,PUBLIC BENEFIT,MAILING ADDRESS,16693 SPRAGUE LP,,LA PINE,OR,97739
122889892,ANTIOCH CHURCH,DOMESTIC NONPROFIT CORPORATION,2016-07-08,RELIGIOUS WITH MEMBERS,MAILING ADDRESS,18888 TRILLIUM DR,,WEST LINN,OR,97068
123122293,CHRISTIAN GAME DEVELOPERS CONFERENCE,DOMESTIC NONPROFIT CORPORATION,2016-07-08,RELIGIOUS,MAILING ADDRESS,2255 EQUESTRIAN LOOP S,,SALEM,OR,97302
123134991,RIDGEVIEW LACROSSE,DOMESTIC NONPROFIT CORPORATION,2016-07-08,PUBLIC BENEFIT WITH MEMBERS,MAILING ADDRESS,PO BOX 863,,REDMOND,OR,97756
123158396,WILLAMETTE VALLEY FERRET SHELTER,DOMESTIC NONPROFIT CORPORATION,2016-07-11,PUBLIC BENEFIT,MAILING ADDRESS,12000 HIGHWAY 47,,CARLTON,OR,97111
123190795,RE-MEMBER,FOREIGN NONPROFIT CORPORATION,2016-07-11,PUBLIC BENEFIT,MAILING ADDRESS,PO BOX 5054,,PINE RIDGE,SD,57770
123207698,BLUE CLIFF ZEN CENTER,DOMESTIC NONPROFIT CORPORATION,2016-07-11,RELIGIOUS WITH MEMBERS,MAILING ADDRESS,PO BOX 10008,,EUGENE,OR,97440
123217895,MEDFORD FELLOWSHIP GROUP OF ALCOHOLICS ANONYMOUS,DOMESTIC NONPROFIT CORPORATION,2016-07-12,RELIGIOUS WITH MEMBERS,MAILING ADDRESS,1921 ELM AVENUE,,MEDFORD,OR,97501
123238594,"SAGE RIDGE PLACE HOA, INC.",DOMESTIC NONPROFIT CORPORATION,2016-07-12,MUTUAL BENEFIT WITH MEMBERS,MAILING ADDRESS,848 REITER DR,,ONTARIO,OR,97914
123259392,ZERO WASTE MCMINNVILLE FOUNDATION,DOMESTIC NONPROFIT CORPORATION,2016-07-13,PUBLIC BENEFIT,MAILING ADDRESS,1033 SW COURTNEY LAINE DR,,MCMINNVILLE,OR,97128
123285694,PARTNERS FOR THE PAC,DOMESTIC NONPROFIT CORPORATION,2016-07-13,PUBLIC BENEFIT WITH MEMBERS,MAILING ADDRESS,PO BOX 1476,,ASTORIA,OR,97103
122935695,UC-VEG,DOMESTIC NONPROFIT CORPORATION,2016-07-14,PUBLIC BENEFIT,MAILING ADDRESS,PO BOX 10008,,EUGENE,OR,97440
123221392,LAKE POINTE ESTATES,DOMESTIC NONPROFIT CORPORATION,2016-07-14,MUTUAL BENEFIT WITH MEMBERS,MAILING ADDRESS,JOEL KALBERER,PO BOX 667,ALBANY,OR,97321
123306698,FRIENDS OF DOUGLAS-FIR NATIONAL MONUMENT,DOMESTIC NONPROFIT CORPORATION,2016-07-14,PUBLIC BENEFIT,MAILING ADDRESS,211 NW 2ND,,BEND,OR,97703
122792294,OREGON DOULA ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,2016-07-18,MUTUAL BENEFIT WITH MEMBERS,MAILING ADDRESS,7805 SW 40TH AVE UNIT 80314,,PORTLAND,OR,97280
123356396,FRONTIER GIRLS TROOP #348,DOMESTIC NONPROFIT CORPORATION,2016-07-18,PUBLIC BENEFIT,MAILING ADDRESS,4587 GRIFFIN CREEK RD,,MEDFORD,OR,97501
123372898,RITTER LAND MANAGEMENT TEAM,DOMESTIC NONPROFIT CORPORATION,2016-07-18,PUBLIC BENEFIT,MAILING ADDRESS,320 NW ILWACO CT,,CAMAS,WA,98607
123411696,HILLSIDE RETIREMENT COMMUNITY RESIDENTS ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,2016-07-19,PUBLIC BENEFIT WITH MEMBERS,MAILING ADDRESS,300 NW HILLSIDE PKWY,,MCMINNVILLE,OR,97128
123420697,EVANS RUNYAN FAMILY FOUNDATION,DOMESTIC NONPROFIT CORPORATION,2016-07-19,PUBLIC BENEFIT,MAILING ADDRESS,2928 NE 19TH AVE,,PORTLAND,OR,97212
123439499,HILLENDALE PICKLEBALL CLUB,DOMESTIC NONPROFIT CORPORATION,2016-07-21,PUBLIC BENEFIT WITH MEMBERS,MAILING ADDRESS,19945 CAPITAL COURT,,OREGON CITY,OR,97045
123502692,PURE WATER FOR LIFE,DOMESTIC NONPROFIT CORPORATION,2016-07-22,PUBLIC BENEFIT WITH MEMBERS,MAILING ADDRESS,10638 SE JASON LN,,HAPPY VALLEY,OR,97086
123507691,THE HUMANITARIAN ASSOCIATION FOR HEALTH OF LIVING IN LOVRIN-TIMIS,DOMESTIC NONPROFIT CORPORATION,2016-07-22,PUBLIC BENEFIT,MAILING ADDRESS,725 NE 157TH AVE,,PORTLAND,OR,97230
123547697,NEHALEM ELEMENTARY PARENT COUNCIL,DOMESTIC NONPROFIT CORPORATION,2016-07-25,PUBLIC BENEFIT,MAILING ADDRESS,11430 EVERGREEN WAY,363000 8TH ST,NEHALEM,OR,97131
123558496,PARADISE SPRINGS TOWNHOUSE ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,2016-07-25,MUTUAL BENEFIT WITH MEMBERS,MAILING ADDRESS,4416 SE MORRISON ST,,PORTLAND,OR,97215
123559098,PORTLAND ALUMNAE PANHELLENIC,DOMESTIC NONPROFIT CORPORATION,2016-07-25,MUTUAL BENEFIT WITH MEMBERS,MAILING ADDRESS,5210 SW ERICKSON AVE,,BEAVERTON,OR,97005
123561896,"PORTLAND STREET ART ALLIANCE, INC.",DOMESTIC NONPROFIT CORPORATION,2016-07-25,PUBLIC BENEFIT,MAILING ADDRESS,PO BOX 8245,,PORTLAND,OR,97207
123424095,CLAMDIGGER VILLAGE,DOMESTIC NONPROFIT CORPORATION,2016-07-27,MUTUAL BENEFIT WITH MEMBERS,MAILING ADDRESS,3060 SE CORNUTT ST,,HILLSBORO,OR,97123
123495491,IMPATHIC IMAGES,DOMESTIC NONPROFIT CORPORATION,2016-07-27,PUBLIC BENEFIT,MAILING ADDRESS,PO BOX 247,,CORVALLIS,OR,97339
123649097,HERITAGE CROSSING HOMEOWNER ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,2016-07-27,MUTUAL BENEFIT WITH MEMBERS,MAILING ADDRESS,18150 SW BOONES FERRY ROAD,,PORTLAND,OR,97224
123690091,PATHFINDER SSM,DOMESTIC NONPROFIT CORPORATION,2016-07-28,RELIGIOUS,MAILING ADDRESS,617 NORTH HTS,,EAGLE POINT,OR,97524
122777790,CHURCH OF PENTECOST USA PIWC PORTLAND,DOMESTIC NONPROFIT CORPORATION,2016-07-29,RELIGIOUS WITH MEMBERS,MAILING ADDRESS,311 N IVY ST,,PORTLAND,OR,97227
123689390,FRIENDS OF DOWNTOWN BEND,DOMESTIC NONPROFIT CORPORATION,2016-07-29,PUBLIC BENEFIT,MAILING ADDRESS,916 NW WALL STREET,SUITE 200,BEND,OR,97703
123706194,BRIDGES2CUBA,DOMESTIC NONPROFIT CORPORATION,2016-07-29,PUBLIC BENEFIT WITH MEMBERS,MAILING ADDRESS,1974 HARPERS CT,,EUGENE,OR,97401
123190993,L & H FOUNDATION,FOREIGN NONPROFIT CORPORATION,2016-08-01,PUBLIC BENEFIT WITH MEMBERS,MAILING ADDRESS,PO BOX 1784,,PORTLAND,OR,97207
123749897,BRIDGE CITY AUTOSPORTS,DOMESTIC NONPROFIT CORPORATION,2016-08-01,PUBLIC BENEFIT WITH MEMBERS,MAILING ADDRESS,3806 AQUARIUS BLVD,,NEWBERG,OR,97132
123750390,LOMBARD STREET CONDOMINIUMS OWNERS' ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,2016-08-01,MUTUAL BENEFIT WITH MEMBERS,MAILING ADDRESS,27 NE LOMBARD ST,,PORTLAND,OR,97211
123754699,CHILOQUIN FIRE & RESCUE VOLUNTEER ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,2016-08-01,PUBLIC BENEFIT WITH MEMBERS,MAILING ADDRESS,PO BOX 437,,CHILOQUIN,OR,97624
123759896,TILE,DOMESTIC NONPROFIT CORPORATION,2016-08-01,PUBLIC BENEFIT,MAILING ADDRESS,3023 NW 111TH TERRACE,,PORTLAND,OR,97229
123760894,NATIONAL 4TH (IVY) DIVISION ASSOCIATION/WESTERN STATES CHAPTER 4IDA,DOMESTIC NONPROFIT CORPORATION,2016-08-01,MUTUAL BENEFIT WITH MEMBERS,MAILING ADDRESS,23 SCHOLARSHIP WAY,,MEDFORD,OR,97501
123761090,BRIDGETOWN CONSERVATORY OF MUSICAL THEATRE,DOMESTIC NONPROFIT CORPORATION,2016-08-01,PUBLIC BENEFIT,MAILING ADDRESS,711 SW 14TH AVENUE,,PORTLAND,OR,97205
123766396,PACIFIC NW CSA COALITION,DOMESTIC NONPROFIT CORPORATION,2016-08-01,MUTUAL BENEFIT WITH MEMBERS,MAILING ADDRESS,PO BOX 83435,,PORTLAND,OR,97283
123773897,"CREEKSIDE TERRACE HOMEOWNERS ASSOCIATION, INC.",DOMESTIC NONPROFIT CORPORATION,2016-08-01,MUTUAL BENEFIT WITH MEMBERS,MAILING ADDRESS,1147 SW 198TH AVE,,BEAVERTON,OR,97003
123776197,PORTLAND SCHOOL OF TAI CHI CHUAN,DOMESTIC NONPROFIT CORPORATION,2016-08-02,PUBLIC BENEFIT,MAILING ADDRESS,3106 SW CAROLINA ST,,PORTLAND,OR,97239
123789695,ROAD TO EMMAUS FOUNDATION,FOREIGN NONPROFIT CORPORATION,2016-08-02,PUBLIC BENEFIT,MAILING ADDRESS,780 WAMSLEY RD,,OSBORN,MO,64474
123790792,"WINDHORSE INTEGRATIVE MENTAL HEALTH, INC",FOREIGN NONPROFIT CORPORATION,2016-08-02,PUBLIC BENEFIT WITH MEMBERS,MAILING ADDRESS,2701 NW VAUGHN ST STE 764,,PORTLAND,OR,97210
123792798,FIDGETECH,DOMESTIC NONPROFIT CORPORATION,2016-08-02,PUBLIC BENEFIT WITH MEMBERS,MAILING ADDRESS,PO BOX 202,,SHERWOOD,OR,97140
123797599,OREGON AIRSHOW CHARITABLE FOUNDATION,DOMESTIC NONPROFIT CORPORATION,2016-08-02,PUBLIC BENEFIT,MAILING ADDRESS,ATTN WILLIAM GAAR,5300 MEADOWS RD SUITE 200,LAKE OSWEGO,OR,97035
123807091,KINSLEY ESTATES HOMEOWNERS ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,2016-08-02,PUBLIC BENEFIT,MAILING ADDRESS,C/O SUNSET CORRIDOR SERVICES GROUP LLC,1711 NW POTTERS CT,PORTLAND,OR,97229
123809899,ENCORE PERFORMING ARTS FOUNDATION,DOMESTIC NONPROFIT CORPORATION,2016-08-02,PUBLIC BENEFIT,MAILING ADDRESS,737 E HARBOR DRIVE,,WARRENTON,OR,97146
123349599,AVALON ENTERPRISES CONDOMINIUM ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,2016-08-03,MUTUAL BENEFIT WITH MEMBERS,MAILING ADDRESS,2240 SW PUMICE AVE,,REDMOND,OR,97756
123840993,HIVEBOND NON-PROFIT CORPORATION,DOMESTIC NONPROFIT CORPORATION,2016-08-03,PUBLIC BENEFIT,MAILING ADDRESS,PO BOX 1014,,CHILOQUIN,OR,97624
123845497,NORTHWEST NOGGIN,DOMESTIC NONPROFIT CORPORATION,2016-08-03,PUBLIC BENEFIT,MAILING ADDRESS,818 GRAND AVENUE,,ASTORIA,OR,97103
123844292,ENGINEERS WITHOUT BORDERS PORTLAND PROFESSIONALS,DOMESTIC NONPROFIT CORPORATION,2016-08-04,PUBLIC BENEFIT WITH MEMBERS,MAILING ADDRESS,7601 SW ALDEN ST,,PORTLAND,OR,97223
123857195,"THE POTTER'S HOUSE MCMINNVILLE OUTREACH MINISTRY, INC",DOMESTIC NONPROFIT CORPORATION,2016-08-04,RELIGIOUS,MAILING ADDRESS,PO BOX 873,,MCMINNVILLE,OR,97128
123857393,ASSOCIATION FOR UTAH COMMUNITY HEALTH,FOREIGN NONPROFIT CORPORATION,2016-08-04,PUBLIC BENEFIT WITH MEMBERS,MAILING ADDRESS,860 E 4500 S STE 206,,SALT LAKE CITY,UT,84107
