record_id,record_source,accident_date,accident_date_raw,accident_time,aircraft_type,owner_operator,registration,msn,year_of_manufacture,engine_model,fatalities,occupants,other_fatalities,aircraft_damage,category,location,phase,nature,departure_airport,destination_airport,investigating_agency,confidence_rating,url,data_year
20080321-0,record_php,2008-03-21,Friday 21 March 2008,15:58,Boeing 737-8AS (WL),Ryanair,EI-DAF,29939/1262,2002,CFMI CFM56-7B26,0,181,0,"Unknown, repaired",Accident,Limoges-Bellegarde Airport (LIG) -France,Landing,Passenger - Scheduled,Bruxelles-Sud Charleroi Airport (CRL/EBCI),Limoges-Bellegarde Airport (LIG/LFBL),BEA,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20080321-0,2008
20080325-0,record_php,2008-03-25,Tuesday 25 March 2008,08:27,Boeing 747-357,"Saudi Arabian Airlines, lsf Air Atlanta Icelandic",TF-ARS,22996/586,1983,Pratt & Whitney JT9D-7R4G2,0,325,0,"Substantial, written off",Accident,Dhaka-Zia International Airport (DAC) -Bangladesh,Landing,Passenger - Non-Scheduled/charter/Air Taxi,Madinah-Mohammad Bin Abdulaziz Airport (MED/OEMA),Dhaka-Zia International Airport (DAC/VGZR),RNF,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20080325-0,2008
20080330-0,record_php,2008-03-30,Sunday 30 March 2008,14:36,Cessna 500 Citation I,private,VP-BGE,500-0287,1975,Pratt & Whitney Canada JT15D-1A,5,5,0,"Destroyed, written off",Accident,"3,7 km NNE of London-Biggin Hill Airport (BQH) -United Kingdom",Approach,Private,London-Biggin Hill Airport (BQH/EGKB),Pau-Uzein Airport (PUF/LFBP),AAIB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20080330-0,2008
20080402-0,record_php,2008-04-02,Wednesday 2 April 2008,07:30,Cessna 550 Citation II,BenAir,OY-BZT,550-0259,1981,Pratt & Whitney Canada JT15D-4,0,4,0,"Substantial, written off",Accident,Odense-Beldringe Airport (ODE) -Denmark,Landing,Executive,Roskilde Airport (RKE/EKRK),Odense-Beldringe Airport (ODE/EKOD),HCLJ,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20080402-0,2008
20080403-0,record_php,2008-04-03,Thursday 3 April 2008,11:00,Antonov An-28,Blue Wing Airlines,PZ-TSO,1AJ007-17,1990,Glushenkov TVD-10B,19,19,0,"Destroyed, written off",Accident,Lawa-Antino Airport -Suriname,En route,Passenger - Scheduled,Paramaribo-Zorg en Hoop Airport (ORG/SMZO),Lawa-Antino Airport,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20080403-0,2008
20080403-1,record_php,2008-04-03,Thursday 3 April 2008,16:30,Reims Cessna F406 Caravan II,Auric Air,5H-AWK,F406-0030,1989,Pratt & Whitney Canada PT6A-112,2,2,0,"Destroyed, written off",Accident,3 km from Mwanza (HTMW) -Tanzania,Initial climb,Training,Mwanza Airport (MWZ/HTMW),Mwanza Airport (MWZ/HTMW),,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20080403-1,2008
20080403-2,record_php,2008-04-03,Thursday 3 April 2008,20:14,Cessna 750 Citation X,WM Aviation LLC,N750WM,750-0230,2004,Allison AE3007C,0,2,0,"Substantial, repaired",Accident,"New York-John F. Kennedy International Airport, NY (JFK) -United States of America",Landing,Ferry/positioning,"Orlando International Airport, FL (MCO/KMCO)","New York-John F. Kennedy International Airport, NY (JFK/KJFK)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20080403-2,2008
20080404-0,record_php,2008-04-04,Friday 4 April 2008,,de Havilland Canada DHC-6 Twin Otter 200,Fuerza Aérea Argentina - FAA,T-84,214,1969,,0,6,0,"Substantial, written off",Accident,"10 km from Comodoro Rivadavia Airport, CB (CRD) -Argentina",Unknown,Military,"Comodoro Rivadavia Airport, CB (CRD/SAVC)",,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20080404-0,2008
20080405-0,record_php,2008-04-05,Saturday 5 April 2008,10:40,de Havilland Canada DHC-6 Twin Otter 300,Provincial Airlines,C-FIZD,461,1975,Pratt & Whitney Canada PT6A-27,0,3,0,"Destroyed, written off",Accident,"160 km N of Nain, NL -Canada",Landing,Cargo,"Nain Airport, NL (YDP/CYDP)",,,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20080405-0,2008
20080408-0,record_php,2008-04-08,Tuesday 8 April 2008,09:30,Antonov An-26,Vietnam People's Air Force,265,,1984,Ivchenko AI-24,5,5,0,"Destroyed, written off",Accident,Hanoi -Vietnam,Unknown,Military,Hanoi-Gia Lam Airport (VVGL),Hanoi-Gia Lam Airport (VVGL),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20080408-0,2008
20080409-0,record_php,2008-04-09,Wednesday 9 April 2008,23:27,Fairchild SA227-AC Metro III,Airtex Aviation,VH-OZA,AC-600,1984,Garrett TPE331-11U-611G,1,1,0,"Destroyed, written off",Accident,"19 km SE off Sydney-Kingsford Smith International Airport, NSW (SYD) -Australia",En route,Cargo,"Sydney-Kingsford Smith International Airport, NSW (SYD/YSSY)","Brisbane International Airport, QLD (BNE/YBBN)",ATSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20080409-0,2008
20080411-0,record_php,2008-04-11,Friday 11 April 2008,22:15,Antonov An-32B,Kata Air Transport,ST-AZL,3009,1992,Ivchenko AI-20,8,8,0,"Destroyed, written off",Accident,Chisinau Airport (KIV) -Moldova,Approach,Ferry/positioning,Chisinau Airport (KIV/LUKK),Antalya Airport (AYT/LTAI),,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20080411-0,2008
20080411-1,record_php,2008-04-11,Friday 11 April 2008,19:00,Dornier Do 28D-2 Skyservant,private,YV259T,4196,,,0,,0,Substantial,Accident,34 km from Tumeremo -Venezuela,En route,Illegal Flight,,,,Little or no information is available,https://asn.flightsafety.org/database/record.php?id=20080411-1,2008
20080415-0,record_php,2008-04-15,Tuesday 15 April 2008,14:30,McDonnell Douglas DC-9-51,Hewa Bora Airways,9Q-CHN,47731/860,1977,Pratt & Whitney JT8D-17,3,94,37,"Destroyed, written off",Accident,Goma Airport (GOM) -Congo (Democratic Republic),Take off,Passenger - Scheduled,Goma Airport (GOM/FZNA),Kisangani-Bangoka International Airport (FKI/FZIC),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20080415-0,2008
20080415-1,record_php,2008-04-15,Tuesday 15 April 2008,13:50,Cessna 560XL Citation Excel,NetJets,N613QS,560-5599,2005,Pratt & Whitney Canada PW545B,0,4,0,"Substantial, repaired",Accident,"White Plains-Westchester County Airport, NY (HPN) -United States of America",Landing,Executive,"West Palm Beach International Airport, FL (PBI/KPBI)","White Plains-Westchester County Airport, NY (HPN/KHPN)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20080415-1,2008
20080416-0,record_php,2008-04-16,Wednesday 16 April 2008,14:23,Antonov An-32,Equatorial Guinea National Guard,3C-5GE,1609,1988,Ivchenko AI-20D-5,13,13,0,"Destroyed, written off",Accident,off Annobón Island -Equatorial Guinea,Landing,Passenger - Non-Scheduled/charter/Air Taxi,Bata Airport (BSG/FGBT),,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20080416-0,2008
20080419-0,record_php,2008-04-19,Saturday 19 April 2008,10:10,Cessna 510 Citation Mustang,California Natural Products,N54PV,510-0028,2007,Pratt & Whitney Canada PW615F/A,0,4,0,"Substantial, repaired",Accident,"Carlsbad-McClellan-Palomar Airport, CA (CLD) -United States of America",Landing,Private,"Lincoln Regional Karl Harder Field, CA (KLHM)","Carlsbad-McClellan-Palomar Airport, CA (CLD/KCRQ)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20080419-0,2008
20080420-0,record_php,2008-04-20,Sunday 20 April 2008,14:30,Ilyushin Il-62M,Cubana de Aviación,CU-T1283,4053823,1991,Soloviev D-30KU,0,117,0,"Destroyed, written off",Accident,Santo Domingo-Las Américas International Airport (SDQ) -Dominican Republic,Initial climb,Passenger - Scheduled,Santo Domingo-Las Américas José Francisco Peña Gómez Int'l Airport (SDQ/MDSD),Havana-José Martí International Airport (HAV/MUHA),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20080420-0,2008
20080421-0,record_php,2008-04-21,Monday 21 April 2008,15:00,Embraer EMB-110P1 Bandeirante,Rico Linhas Aéreas,PT-OCV,110359,1981,Pratt & Whitney Canada PT6A-34,0,17,0,"Substantial, repaired",Accident,"Coari Airport, AM (CIZ) -Brazil",Landing,Passenger - Scheduled,"Manaus-Eduardo Gomes International Airport, AM (MAO/SBEG)","Carauari Airport, AM (CAF/SWCA)",CENIPA,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20080421-0,2008
20080421-1,record_php,2008-04-21,Monday 21 April 2008,,Ilyushin Il-76M,Russian Air Force,RA-86833,0003422650,1980,,0,,0,"Substantial, written off",Accident,Rogachevo Air Base -Russia,Landing,Military,,Rogachevo Air Base (ULDR),,,https://asn.flightsafety.org/database/record.php?id=20080421-1,2008
20080422-0,record_php,2008-04-22,Tuesday 22 April 2008,18:16,British Aerospace BAe-146-200,"Carpatair, lsf Romavia",YR-BEB,E2220,1993,Lycoming ALF502R-5,0,73,0,"Substantial, written off",Accident,Bucharest-Otopeni International Airport (OTP) -Romania,Landing,Passenger - Scheduled,Craiova Airport (CRA/LRCV),Bucharest-Otopeni International Airport (OTP/LROP),CIAS,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20080422-0,2008
20080428-0,record_php,2008-04-28,Monday 28 April 2008,12:40,Cessna 208B Grand Caravan,AIM Air,5Y-SPK,208B0243,1990,Pratt & Whitney Canada PT6A-114A,0,5,0,"Substantial, written off",Accident,Doro Airstrip -South Sudan,Take off,Passenger - Non-Scheduled/charter/Air Taxi,Doro Airstrip,Nairobi-Wilson Airport (WIL/HKNW),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20080428-0,2008
20080428-1,record_php,2008-04-28,Monday 28 April 2008,13:30,de Havilland Canada DHC-3T Texas Turbine Otter,Talkeetna Air Taxi,N565TA,46,1954,Garrett TPE331,0,8,0,"Substantial, repaired",Accident,"100 km NW of Talkeetna, AK -United States of America",Landing,Passenger - Non-Scheduled/charter/Air Taxi,"Talkeetna Airport, AK (TKA/PATK)",,NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20080428-1,2008
20080429-0,record_php,2008-04-29,Tuesday 29 April 2008,04:59,Fokker 50,Blue Bird Aviation,5Y-VVF,20136,1988,Pratt & Whitney Canada PW125B,0,4,0,"Substantial, repaired",Accident,Wajir Airport (WJR) -Kenya,Landing,Cargo,Nairobi-Wilson Airport (WIL/HKNW),,,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20080429-0,2008
20080429-1,record_php,2008-04-29,Tuesday 29 April 2008,,Beechcraft B200 Super King Air,Private,ZS-LYA,BB-26,1975,,0,9,0,"Substantial, repaired",Accident,Harare Airport (HRE) -Zimbabwe,Landing,Passenger - Non-Scheduled/charter/Air Taxi,Harare Airport (HRE/FVHA),,,,https://asn.flightsafety.org/database/record.php?id=20080429-1,2008
20080430-0,record_php,2008-04-30,Wednesday 30 April 2008,09:45,Cessna 560XL Citation Excel,AT&T Alascom,N590AK,560-5038,1999,Pratt & Whitney Canada PW545,0,6,0,"Substantial, repaired",Accident,"Port Heiden Airport, AK (PTH) -United States of America",Landing,Executive,"Anchorage-Ted Stevens International Airport, AK (ANC/PANC)","Port Heiden Airport, AK (PTH/PAPH)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20080430-0,2008
20080501-0,record_php,2008-05-01,Thursday 1 May 2008,04:55,Saab 340A,Prince Edward Air,C-GYQM,340A-019,1984,General Electric CT7-5A2,0,4,0,"Minor, repaired",Accident,"St. John's Airport, NL (YYT) -Canada",Taxi,Cargo,"Deer Lake Airport, NL (YDF/CYDF)","St. John's Airport, NL (YYT/CYYT)",,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20080501-0,2008
20080502-0,record_php,2008-05-02,Friday 2 May 2008,10:10,Beechcraft 1900C,"Southern Sudan Air Connection, lsf Flex Air",5Y-FLX,UC-65,1989,Pratt & Whitney Canada PT6A-65B,21,21,0,"Destroyed, written off",Accident,45 km NW of Rumbek -South Sudan,En route,Passenger - Non-Scheduled/charter/Air Taxi,Wau Airport (WUU/HSWW),Rumbek Airport (RBX/HSMK),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20080502-0,2008
20080504-0,record_php,2008-05-04,Sunday 4 May 2008,,Airbus A321-231,Airblue,AP-BJA ?,,,IAE V2533-A5,0,,0,"Substantial, repaired",Accident,Quetta Airport (UET) -Pakistan,Landing,Passenger,,Quetta Airport (UET/OPQT),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20080504-0,2008
20080508-0,record_php,2008-05-08,Thursday 8 May 2008,,ATR 42-320,FedEx Express,N904FX,259,1992,Pratt & Whitney Canada PW121,0,0,0,"Destroyed, written off",Other,"Greensboro/High Point-Piedmont Triad International Airport, NC (GSO) -United States of America",Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20080508-0,2008
20080508-1,record_php,2008-05-08,Thursday 8 May 2008,,ATR 42-320,FedEx Express,N905FX,271,1992,Pratt & Whitney Canada PW121,0,0,0,"Destroyed, written off",Other,"Greensboro/High Point-Piedmont Triad International Airport, NC (GSO) -United States of America",Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20080508-1,2008
20080509-0,record_php,2008-05-09,Friday 9 May 2008,20:45,Cessna 208B Super Cargomaster,"FedEx Express, opb CSA Air",N893FE,208B0223,1990,Pratt & Whitney Canada PT6A-114,0,1,0,"Destroyed, written off",Accident,"Ada, MI -United States of America",Approach,Cargo,"Traverse City Airport, MI (TVC/KTVC)","Grand Rapids-Gerald R. Ford International Airport, MI (GRR/KGRR)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20080509-0,2008
20080510-0,record_php,2008-05-10,Saturday 10 May 2008,17:30,Antonov An-2R,Victor Avia,YR-PBL,1G196-36,1982,,1,2,0,"Destroyed, written off",Accident,near Ulmeni -Romania,"Manoeuvring  (airshow, firefighting, ag.ops.)",Agricultural,,,AIAS,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20080510-0,2008
20080516-0,record_php,2008-05-16,Friday 16 May 2008,19:00,de Havilland Canada DHC-3T/M601 Turbine Otter,Adventure Air,C-GSUV,376,1960,Walter M-601E-11,0,2,0,"Substantial, repaired",Accident,"Lac du Bonnet, MB -Canada",Landing,Passenger,,"Lac du Bonnet (North) SPB, MB",,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20080516-0,2008
20080520-0,record_php,2008-05-20,Tuesday 20 May 2008,,Antonov An-2R,"Krasnoyarskaya Baza Lesoohrani, lsf Avialesookhrana",RA-84642,1G191-20,1981,Shvetsov ASh-62IR,0,3,0,"Substantial, repaired",Accident,107 km from Boguchany -Russia,En route,Survey,,,,,https://asn.flightsafety.org/database/record.php?id=20080520-0,2008
20080521-0,record_php,2008-05-21,Wednesday 21 May 2008,21:44,Beechcraft T-1A Jayhawk,United States Air Force - USAF,93-0633,TT-90,1994,,0,2,0,"Substantial, written off",Accident,"1,8 km N of Lubbock Preston Smith International Airport, TX (LBB) -United States of America",Landing,Military,"Lubbock Preston Smith International Airport, TX (LBB/KLBB)","Lubbock Preston Smith International Airport, TX (LBB/KLBB)",,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20080521-0,2008
20080523-0,record_php,2008-05-23,Friday 23 May 2008,01:24,Beechcraft 1900C,Alpine Aviation,N195GA,UB-65,1986,Pratt & Whitney Canada PT6A-65B,1,1,0,"Destroyed, written off",Accident,"5 km NE of Billings-Logan International Airport, MT (BIL) -United States of America",Initial climb,Cargo,"Billings-Logan International Airport, MT (BIL/KBIL)","Great Falls International Airport, MT (GTF/KGTF)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20080523-0,2008
20080525-0,record_php,2008-05-25,Sunday 25 May 2008,13:31,Boeing 747-209F,Kalitta Air,N704CK,22299/462,1980,Pratt & Whitney JT9D-7Q,0,5,0,"Destroyed, written off",Accident,Brussel-Zaventem Airport (BRU) -Belgium,Take off,Cargo,Brussel-Zaventem Airport (BRU/EBBR),Bahrain International Airport (BAH/OBBI),AAIU Belgium,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20080525-0,2008
20080526-0,record_php,2008-05-26,Monday 26 May 2008,20:11,Antonov An-12BP,Moskovia Airlines,RA-12957,88345508,1968,Ivchenko AI-20M,9,9,0,"Destroyed, written off",Accident,11 km W of Chelyabinsk Airport (CEK) -Russia,Approach,Ferry/positioning,Chelyabinsk Airport (CEK/USCC),Perm Airport (PEE/USPP),MAK,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20080526-0,2008
20080526-1,record_php,2008-05-26,Monday 26 May 2008,15:00,Antonov An-32B,Great Lake Business Company,9Q-CMG,3201,1993,Ivchenko AI-20,0,5,0,"Destroyed, written off",Accident,Goma Airport (GOM) -Congo (Democratic Republic),Landing,Cargo,Goma Airport (GOM/FZNA),Kalima-Kakungwa Airport (KLY/FZOD),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20080526-1,2008
20080529-0,record_php,2008-05-29,Thursday 29 May 2008,17:30,Cessna 750 Citation X,Buckle Inc.,N369B,750-0030,1997,,0,0,0,Substantial,Other,"Kearney Regional Airport, NE (EAR) -United States of America",Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20080529-0,2008
20080530-0,record_php,2008-05-30,Friday 30 May 2008,09:40,Airbus A320-233,TACA International Airlines,EI-TAF,1374,2000,IAE V2527E-A5,3,135,2,"Destroyed, written off",Accident,Tegucigalpa-Toncontin Airport (TGU) -Honduras,Landing,Passenger - Scheduled,San Salvador-Comalapa International Airport (SAL/MSLP),Tegucigalpa-Toncontin Airport (TGU/MHTG),AAC El Salvador,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20080530-0,2008
20080601-0,record_php,2008-06-01,Sunday 1 June 2008,10:30,Cessna 208B Grand Caravan,SkyDive Greensburg,N102VE,208B0618,1997,Pratt & Whitney Canada PT6A-114A,0,15,0,"Substantial, repaired",Accident,"Greensburg-Decatur County Airport, IN -United States of America",Landing,Parachuting,"Greensburg-Decatur County Airport, IN","Greensburg-Decatur County Airport, IN",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20080601-0,2008
20080607-0,record_php,2008-06-07,Saturday 7 June 2008,08:45,Antonov An-2R,private,RA-68068,1G193-38,1981,,2,2,0,"Destroyed, written off",Accident,Novoternovskiy -Russia,Unknown,Illegal Flight,,,,,https://asn.flightsafety.org/database/record.php?id=20080607-0,2008
20080607-1,record_php,2008-06-07,Saturday 7 June 2008,13:50,Cessna 208B Grand Caravan,Patagonia Airlines,CC-CTR,208B1137,2005,Pratt & Whitney Canada PT6A-114A,1,10,0,"Substantial, repaired",Accident,18 km W of La Junta -Chile,En route,Passenger - Scheduled,Puerto Montt-Marcel Marchant Airport (SCPF),La Junta Airport (SCLJ),DGAC Chile,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20080607-1,2008
20080608-0,record_php,2008-06-08,Sunday 8 June 2008,,de Havilland Canada DHC-6 Twin Otter 300,Waha Oil Company,5A-DAU,570,1977,Pratt & Whitney Canada PT6A-27,0,2,0,"Substantial, written off",Accident,Sidra Airstrip -Libya,Unknown,Training,Sidra Airstrip,Sidra Airstrip,,,https://asn.flightsafety.org/database/record.php?id=20080608-0,2008
20080610-0,record_php,2008-06-10,Tuesday 10 June 2008,20:26,Airbus A310-324,Sudan Airways,ST-ATN,548,1990,Pratt & Whitney PW4152,30,214,0,"Destroyed, written off",Accident,Khartoum-Civil Airport (KRT) -Sudan,Landing,Passenger - Scheduled,Damascus International Airport (DAM/OSDI),Khartoum-Civil Airport (KRT/HSSS),AAICD,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20080610-0,2008
20080612-0,record_php,2008-06-12,Thursday 12 June 2008,12:45,Learjet 35A,"United Nations - UN, lsf FAI Air Service",D-CFAI,35A-365,1981,Garrett TFE731-2-2B,0,,0,"Substantial, written off",Accident,Kisangani-Bangoka International Airport (FKI) -Congo (Democratic Republic),Take off,Cargo,Kisangani-Bangoka International Airport (FKI/FZIC),Bukavu-Kamenbe Airport (BKY/FZMA),,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20080612-0,2008
20080615-0,record_php,2008-06-15,Sunday 15 June 2008,16:30,Harbin Y-12-II,China Flying Dragon Aviation,B-3841,0061,1992,,3,4,0,"Destroyed, written off",Accident,"near Bairin Left Banner, Chifeng, Inner Mongolia -China",En route,Survey,,,,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20080615-0,2008
20080615-1,record_php,2008-06-15,Sunday 15 June 2008,13:00,CASA C-212 Aviocar 200,Turbine Services,5Y-TSL,193,1982,Garrett TPE331-10R-511C,0,3,0,Substantial,Accident,Mathiang Airfield -South Sudan,Landing,Cargo,,Mathiang Airfield,,Information verified through data from accident investigation authorities,https://asn.flightsafety.org/database/record.php?id=20080615-1,2008
20080615-2,record_php,2008-06-15,Sunday 15 June 2008,,Antonov An-2T,Aéroclub Paris-Est,F-AZHB,173(473)09,1957,,0,4,0,"Destroyed, written off",Accident,"near Betz, Oise -France",En route,Unknown,Lille-Lesquin Airport (LIL/LFQQ),Lognes-Emerainville Airfield (LFPL),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20080615-2,2008
20080618-0,record_php,2008-06-18,Wednesday 18 June 2008,10:01,de Havilland Canada DHC-6 Twin Otter 100,Wiggins Airways,N656WA,47,1967,Pratt & Whitney Canada PT6A-20,1,1,0,"Destroyed, written off",Accident,"Hyannis-Barnstable Airport, MA (HYA) -United States of America",Take off,Cargo,"Hyannis-Barnstable Airport, MA (HYA/KHYA)","Nantucket Memorial Airport, MA (ACK/KACK)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20080618-0,2008
20080621-0,record_php,2008-06-21,Saturday 21 June 2008,,Antonov An-2R,Air Patrol,HA-MBC,1G161-08,1975,,0,13,0,"Destroyed, written off",Accident,Krems-Langenlois Airport -Austria,Initial climb,Parachuting,Krems Airport (LOAG),Krems Airport (LOAG),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20080621-0,2008
20080622-0,record_php,2008-06-22,Sunday 22 June 2008,12:43,de Havilland Canada DHC-8-402Q Dash 8,SkyWork Airlines,HB-JGA,4198,2008,Pratt & Whitney Canada PW150A,0,67,0,"Substantial, repaired",Accident,Berne-Belp Airport (BRN) -Switzerland,Landing,Passenger - Non-Scheduled/charter/Air Taxi,Palma de Mallorca Airport (PMI/LEPA),Berne-Belp Airport (BRN/LSZB),BFU Switz.,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20080622-0,2008
20080626-0,record_php,2008-06-26,Thursday 26 June 2008,11:00,CASA/Nurtanio NC-212-M Aviocar 200,Tentara Nasional Indonesia-AU (Air Force),A-2106,228/68N,1984,,18,18,0,"Destroyed, written off",Accident,15 km from Tegal Lilin -Indonesia,En route,Military,Jakarta-Halim Perdana Kusuma Airport (HLP/WIHH),Bogor-Atang Senjaya Air Base,,,https://asn.flightsafety.org/database/record.php?id=20080626-0,2008
20080627-0,record_php,2008-06-27,Friday 27 June 2008,18:00,Antonov An-2,Avialesookhrana,RA-01132,1G238-60,1990,Shvetsov ASh-62IR,5,5,0,"Destroyed, written off",Accident,near Gryzlov -Russia,En route,Calibration/Inspection,Bolshoe Gryzlovo Airport,,,,https://asn.flightsafety.org/database/record.php?id=20080627-0,2008
20080627-1,record_php,2008-06-27,Friday 27 June 2008,07:05,Antonov An-12BK,Juba Air Cargo,ST-ARN,8346010,1968,Ivchenko AI-20M,7,8,0,"Destroyed, written off",Accident,46 km N of Malakal -South Sudan,En route,Cargo,Khartoum-Civil Airport (KRT/HSSS),Juba Airport (JUB/HSSJ),,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20080627-1,2008
20080627-2,record_php,2008-06-27,Friday 27 June 2008,11:00,Dornier 328-110,"US Airways Express, opb PSA Airlines",N457PS,3048,1995,Pratt & Whitney Canada PW119B,0,0,0,"Destroyed, written off",Other,"San Marcos,TX -United States of America",Standing,-,-,-,,,https://asn.flightsafety.org/database/record.php?id=20080627-2,2008
20080627-3,record_php,2008-06-27,Friday 27 June 2008,12:35,Lockheed C-130H2 Hercules,United States Air Force - USAF,86-0412,5098,1987,,0,38,0,"Destroyed, written off",Accident,"7,5 km N of Baghdad International Airport (SDA) -Iraq",Initial climb,Military,Baghdad International Airport (BGW/ORBI),,,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20080627-3,2008
20080628-0,record_php,2008-06-28,Saturday 28 June 2008,22:18,Boeing 767-281SF,ABX Air,N799AX,23432/145,1986,General Electric CF6-80A,0,2,0,"Substantial, written off",Accident,"San Francisco International Airport, CA (SFO) -United States of America",Standing,Cargo,"San Francisco International Airport, CA (SFO/KSFO)","Wilmington-Clinton Field, OH (ILN/KILN)",NTSB,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20080628-0,2008
20080628-1,record_php,2008-06-28,Saturday 28 June 2008,19:30,Antonov An-2,Armavir,RF-00403,,,,0,1,0,"Destroyed, written off",Accident,6 km NE of Dmitrievskaya -Russia,Unknown,Test,,,,,https://asn.flightsafety.org/database/record.php?id=20080628-1,2008
20080630-0,record_php,2008-06-30,Monday 30 June 2008,07:02,Ilyushin Il-76TD,Ababeel Aviation,ST-WTB,1003499994,1990,Soloviev D-30KP-2,4,4,0,"Destroyed, written off",Accident,"1,5 km S of Khartoum-Civil Airport (KRT) -Sudan",Take off,Cargo,Khartoum-Civil Airport (KRT/HSSS),Juba Airport (JUB/HSSJ),,"Information is only available from news, social media or unofficial sources",https://asn.flightsafety.org/database/record.php?id=20080630-0,2008
20080630-1,record_php,2008-06-30,Monday 30 June 2008,15:48,Tupolev Tu-154M,Aeroflot Russian International Airlines,RA-85667,89A825,1989,Soloviev D-30KU-154-II,0,112,0,"Destroyed, written off",Accident,Saint Petersburg-Pulkovo Airport (LED) -Russia,Take off,Passenger - Scheduled,Saint Petersburg-Pulkovo Airport (LED/ULLI),Moskva-Sheremetyevo Airport (SVO/UUEE),,,https://asn.flightsafety.org/database/record.php?id=20080630-1,2008
20080701-0,record_php,2008-07-01,Tuesday 1 July 2008,10:10,Cessna 208B Grand Caravan,TAM - Táxi Aéreo Marília,PT-MEE,208B0344,1993,Pratt & Whitney Canada PT6A-114A,0,2,0,"Substantial, repaired",Accident,"Divinópolis, PA -Brazil",En route,Cargo,"Altamira Airport, PA (ATM/SBHT)","Itaituba Airport, PA (ITB/SBIH)",CENIPA,Accident investigation report completed and information captured,https://asn.flightsafety.org/database/record.php?id=20080701-0,2008
